id,rulesNo,assumptionsNo,worstCase,relevantRulesNo,worstCaseRelevant,relevantPerc,instance,goal
1216,72,15,174,70,170,0.98,exp_acyclic_indvary3_step5_batch_yyy10.pl,v2
1217,72,15,174,70,170,0.98,exp_acyclic_indvary3_step5_batch_yyy10.pl,w2
1218,72,15,174,70,170,0.98,exp_acyclic_indvary3_step5_batch_yyy10.pl,a3
1219,70,15,170,70,170,1.0,exp_acyclic_indvary3_step6_batch_yyy01.pl,d2
1220,70,15,170,70,170,1.0,exp_acyclic_indvary3_step6_batch_yyy01.pl,e2
1221,70,15,170,70,170,1.0,exp_acyclic_indvary3_step6_batch_yyy01.pl,t1
1222,65,15,160,65,160,1.0,exp_acyclic_indvary3_step6_batch_yyy02.pl,q4
1223,65,15,160,65,160,1.0,exp_acyclic_indvary3_step6_batch_yyy02.pl,a1
1224,64,15,158,64,158,1.0,exp_acyclic_indvary3_step6_batch_yyy03.pl,q4
1225,64,15,158,64,158,1.0,exp_acyclic_indvary3_step6_batch_yyy03.pl,p2
1226,64,15,158,64,158,1.0,exp_acyclic_indvary3_step6_batch_yyy03.pl,f1
1227,57,15,144,57,144,1.0,exp_acyclic_indvary3_step6_batch_yyy04.pl,s2
1228,57,15,144,57,144,1.0,exp_acyclic_indvary3_step6_batch_yyy04.pl,e2
1229,57,15,144,57,144,1.0,exp_acyclic_indvary3_step6_batch_yyy04.pl,d1
1230,57,15,144,57,144,1.0,exp_acyclic_indvary3_step6_batch_yyy04.pl,u2
1231,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,e1
1232,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,d2
1233,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,a3
1234,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,q3
1235,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,a1
1236,77,15,184,77,184,1.0,exp_acyclic_indvary3_step6_batch_yyy05.pl,e2
1237,71,15,172,68,166,0.97,exp_acyclic_indvary3_step6_batch_yyy06.pl,u2
1238,71,15,172,68,166,0.97,exp_acyclic_indvary3_step6_batch_yyy06.pl,a2
1239,71,15,172,68,166,0.97,exp_acyclic_indvary3_step6_batch_yyy06.pl,v1
1240,71,15,172,68,166,0.97,exp_acyclic_indvary3_step6_batch_yyy06.pl,p3
1241,65,15,160,55,140,0.88,exp_acyclic_indvary3_step6_batch_yyy07.pl,z1
1242,65,15,160,62,154,0.96,exp_acyclic_indvary3_step6_batch_yyy07.pl,q3
1243,65,15,160,16,62,0.39,exp_acyclic_indvary3_step6_batch_yyy07.pl,t1
1244,75,15,180,72,174,0.97,exp_acyclic_indvary3_step6_batch_yyy08.pl,x2
1245,75,15,180,72,174,0.97,exp_acyclic_indvary3_step6_batch_yyy08.pl,f1
1246,75,15,180,72,174,0.97,exp_acyclic_indvary3_step6_batch_yyy08.pl,c2
1247,75,15,180,72,174,0.97,exp_acyclic_indvary3_step6_batch_yyy08.pl,b1
1248,70,15,170,49,128,0.75,exp_acyclic_indvary3_step6_batch_yyy09.pl,c1
1249,70,15,170,49,128,0.75,exp_acyclic_indvary3_step6_batch_yyy09.pl,a1
1250,70,15,170,49,128,0.75,exp_acyclic_indvary3_step6_batch_yyy09.pl,u2
1251,70,15,170,65,160,0.94,exp_acyclic_indvary3_step6_batch_yyy10.pl,v3
1252,70,15,170,59,148,0.87,exp_acyclic_indvary3_step6_batch_yyy10.pl,q1
1253,74,15,178,72,174,0.98,exp_acyclic_indvary3_step7_batch_yyy01.pl,a3
1254,74,15,178,72,174,0.98,exp_acyclic_indvary3_step7_batch_yyy01.pl,q2
1255,74,15,178,72,174,0.98,exp_acyclic_indvary3_step7_batch_yyy01.pl,c2
1256,74,15,178,72,174,0.98,exp_acyclic_indvary3_step7_batch_yyy01.pl,b1
1257,73,15,176,71,172,0.98,exp_acyclic_indvary3_step7_batch_yyy02.pl,x3
1258,73,15,176,71,172,0.98,exp_acyclic_indvary3_step7_batch_yyy02.pl,c1
1259,73,15,176,71,172,0.98,exp_acyclic_indvary3_step7_batch_yyy02.pl,r1
1260,73,15,176,71,172,0.98,exp_acyclic_indvary3_step7_batch_yyy02.pl,s2
1261,69,15,168,67,164,0.98,exp_acyclic_indvary3_step7_batch_yyy03.pl,v2
1262,69,15,168,67,164,0.98,exp_acyclic_indvary3_step7_batch_yyy03.pl,w1
1263,60,15,150,56,142,0.95,exp_acyclic_indvary3_step7_batch_yyy04.pl,c1
1264,60,15,150,56,142,0.95,exp_acyclic_indvary3_step7_batch_yyy04.pl,z3
1265,60,15,150,56,142,0.95,exp_acyclic_indvary3_step7_batch_yyy04.pl,f1
1266,69,15,168,63,156,0.93,exp_acyclic_indvary3_step7_batch_yyy05.pl,x3
1267,74,15,178,42,114,0.64,exp_acyclic_indvary3_step7_batch_yyy06.pl,r1
1268,74,15,178,42,114,0.64,exp_acyclic_indvary3_step7_batch_yyy06.pl,t3
1269,74,15,178,58,146,0.82,exp_acyclic_indvary3_step7_batch_yyy06.pl,q3
1270,74,15,178,42,114,0.64,exp_acyclic_indvary3_step7_batch_yyy06.pl,e2
1271,74,15,178,42,114,0.64,exp_acyclic_indvary3_step7_batch_yyy06.pl,d1
1272,70,15,170,70,170,1.0,exp_acyclic_indvary3_step7_batch_yyy07.pl,e1
1273,70,15,170,70,170,1.0,exp_acyclic_indvary3_step7_batch_yyy07.pl,z1
1274,70,15,170,70,170,1.0,exp_acyclic_indvary3_step7_batch_yyy07.pl,w3
1275,70,15,170,34,98,0.58,exp_acyclic_indvary3_step7_batch_yyy08.pl,a2
1276,70,15,170,34,98,0.58,exp_acyclic_indvary3_step7_batch_yyy08.pl,z1
1277,70,15,170,34,98,0.58,exp_acyclic_indvary3_step7_batch_yyy08.pl,c2
1278,70,15,170,56,142,0.84,exp_acyclic_indvary3_step7_batch_yyy08.pl,r3
1279,70,15,170,34,98,0.58,exp_acyclic_indvary3_step7_batch_yyy08.pl,d1
1280,73,15,176,69,168,0.95,exp_acyclic_indvary3_step7_batch_yyy09.pl,p4
1281,73,15,176,69,168,0.95,exp_acyclic_indvary3_step7_batch_yyy09.pl,p3
1282,73,15,176,69,168,0.95,exp_acyclic_indvary3_step7_batch_yyy09.pl,d2
1283,73,15,176,69,168,0.95,exp_acyclic_indvary3_step7_batch_yyy09.pl,w3
1284,69,15,168,69,168,1.0,exp_acyclic_indvary3_step7_batch_yyy10.pl,x3
1285,69,15,168,69,168,1.0,exp_acyclic_indvary3_step7_batch_yyy10.pl,s2
1286,69,15,168,69,168,1.0,exp_acyclic_indvary3_step7_batch_yyy10.pl,q1
1287,69,15,168,69,168,1.0,exp_acyclic_indvary3_step7_batch_yyy10.pl,a2
1288,67,15,164,67,164,1.0,exp_acyclic_indvary3_step8_batch_yyy01.pl,u1
1289,67,15,164,67,164,1.0,exp_acyclic_indvary3_step8_batch_yyy01.pl,s2
1290,67,15,164,67,164,1.0,exp_acyclic_indvary3_step8_batch_yyy01.pl,p1
1291,67,15,164,67,164,1.0,exp_acyclic_indvary3_step8_batch_yyy01.pl,f2
1292,73,15,176,73,176,1.0,exp_acyclic_indvary3_step8_batch_yyy02.pl,z1
1293,73,15,176,63,156,0.89,exp_acyclic_indvary3_step8_batch_yyy02.pl,p3
1294,73,15,176,63,156,0.89,exp_acyclic_indvary3_step8_batch_yyy02.pl,y2
1295,73,15,176,63,156,0.89,exp_acyclic_indvary3_step8_batch_yyy02.pl,z2
1296,70,15,170,70,170,1.0,exp_acyclic_indvary3_step8_batch_yyy03.pl,q4
1297,70,15,170,70,170,1.0,exp_acyclic_indvary3_step8_batch_yyy03.pl,p3
1298,70,15,170,70,170,1.0,exp_acyclic_indvary3_step8_batch_yyy03.pl,z1
1299,67,15,164,58,146,0.89,exp_acyclic_indvary3_step8_batch_yyy04.pl,p1
1300,61,15,152,46,122,0.8,exp_acyclic_indvary3_step8_batch_yyy05.pl,c2
1301,61,15,152,46,122,0.8,exp_acyclic_indvary3_step8_batch_yyy05.pl,r3
1302,61,15,152,46,122,0.8,exp_acyclic_indvary3_step8_batch_yyy05.pl,e1
1303,68,15,166,54,138,0.83,exp_acyclic_indvary3_step8_batch_yyy06.pl,p4
1304,75,15,180,70,170,0.94,exp_acyclic_indvary3_step8_batch_yyy07.pl,t3
1305,75,15,180,70,170,0.94,exp_acyclic_indvary3_step8_batch_yyy07.pl,e2
1306,75,15,180,70,170,0.94,exp_acyclic_indvary3_step8_batch_yyy07.pl,r3
1307,71,15,172,63,156,0.91,exp_acyclic_indvary3_step8_batch_yyy08.pl,u1
1308,71,15,172,63,156,0.91,exp_acyclic_indvary3_step8_batch_yyy08.pl,a1
1309,71,15,172,63,156,0.91,exp_acyclic_indvary3_step8_batch_yyy08.pl,r3
1310,73,15,176,73,176,1.0,exp_acyclic_indvary3_step8_batch_yyy09.pl,c2
1311,73,15,176,73,176,1.0,exp_acyclic_indvary3_step8_batch_yyy09.pl,t2
1312,73,15,176,73,176,1.0,exp_acyclic_indvary3_step8_batch_yyy09.pl,p2
1313,73,15,176,73,176,1.0,exp_acyclic_indvary3_step8_batch_yyy09.pl,u2
1314,67,15,164,59,148,0.9,exp_acyclic_indvary3_step8_batch_yyy10.pl,b3
1315,67,15,164,59,148,0.9,exp_acyclic_indvary3_step8_batch_yyy10.pl,p4
1316,67,15,164,59,148,0.9,exp_acyclic_indvary3_step8_batch_yyy10.pl,u1
1317,67,15,164,59,148,0.9,exp_acyclic_indvary3_step8_batch_yyy10.pl,z3
1318,67,15,164,59,148,0.9,exp_acyclic_indvary3_step8_batch_yyy10.pl,d1
1319,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,b3
1320,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,f2
1321,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,z4
1322,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,y3
1323,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,c1
1324,282,33,630,282,630,1.0,exp_cycles_depvary_step10_batch_yyy01.pl,c6
1325,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,d3
1326,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,z4
1327,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,a3
1328,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,q1
1329,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,d5
1330,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,w2
1331,258,33,582,258,582,1.0,exp_cycles_depvary_step10_batch_yyy02.pl,f1
1332,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,a6
1333,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,p4
1334,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,x2
1335,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,b5
1336,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,y2
1337,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy03.pl,a1
1338,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,z1
1339,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,r5
1340,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,f3
1341,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,u3
1342,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,a3
1343,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,f2
1344,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,c1
1345,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,t2
1346,251,33,568,251,568,1.0,exp_cycles_depvary_step10_batch_yyy04.pl,c6
1347,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,t5
1348,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,b2
1349,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,w5
1350,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,s2
1351,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,f5
1352,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,r1
1353,306,33,678,306,678,1.0,exp_cycles_depvary_step10_batch_yyy05.pl,u2
1354,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,u5
1355,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,z5
1356,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,w2
1357,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,d3
1358,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,y2
1359,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,r3
1360,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,c2
1361,265,33,596,265,596,1.0,exp_cycles_depvary_step10_batch_yyy06.pl,b1
1362,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,a6
1363,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,e1
1364,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,u4
1365,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,c6
1366,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,p2
1367,260,33,586,260,586,1.0,exp_cycles_depvary_step10_batch_yyy07.pl,p1
1368,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,c4
1369,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,v5
1370,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,b4
1371,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,x2
1372,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,r5
1373,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,v4
1374,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,y1
1375,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,q3
1376,281,33,628,281,628,1.0,exp_cycles_depvary_step10_batch_yyy08.pl,e5
1377,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,d5
1378,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,z5
1379,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,e4
1380,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,v1
1381,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,x5
1382,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,p2
1383,271,33,608,271,608,1.0,exp_cycles_depvary_step10_batch_yyy09.pl,s4
1384,278,33,622,278,622,1.0,exp_cycles_depvary_step10_batch_yyy10.pl,f1
1385,278,33,622,278,622,1.0,exp_cycles_depvary_step10_batch_yyy10.pl,r1
1386,278,33,622,278,622,1.0,exp_cycles_depvary_step10_batch_yyy10.pl,d1
1387,278,33,622,278,622,1.0,exp_cycles_depvary_step10_batch_yyy10.pl,f2
1388,16,6,44,12,36,0.82,exp_cycles_depvary_step1_batch_yyy01.pl,e1
1389,16,6,44,12,36,0.82,exp_cycles_depvary_step1_batch_yyy01.pl,a1
1390,16,6,44,10,32,0.73,exp_cycles_depvary_step1_batch_yyy04.pl,x1
1391,16,6,44,8,28,0.64,exp_cycles_depvary_step1_batch_yyy04.pl,d1
1392,16,6,44,2,16,0.36,exp_cycles_depvary_step1_batch_yyy05.pl,b1
1393,16,6,44,2,16,0.36,exp_cycles_depvary_step1_batch_yyy05.pl,a1
1394,16,6,44,2,16,0.36,exp_cycles_depvary_step1_batch_yyy05.pl,d1
1395,16,6,44,14,40,0.91,exp_cycles_depvary_step1_batch_yyy06.pl,v1
1396,16,6,44,14,40,0.91,exp_cycles_depvary_step1_batch_yyy06.pl,p1
1397,16,6,44,12,36,0.82,exp_cycles_depvary_step1_batch_yyy08.pl,w1
1398,16,6,44,12,36,0.82,exp_cycles_depvary_step1_batch_yyy08.pl,a1
1399,16,6,44,16,44,1.0,exp_cycles_depvary_step1_batch_yyy10.pl,d1
1400,16,6,44,16,44,1.0,exp_cycles_depvary_step1_batch_yyy10.pl,e1
1401,31,9,80,24,66,0.82,exp_cycles_depvary_step2_batch_yyy01.pl,v1
1402,31,9,80,24,66,0.82,exp_cycles_depvary_step2_batch_yyy01.pl,d1
1403,30,9,78,30,78,1.0,exp_cycles_depvary_step2_batch_yyy02.pl,r2
1404,28,9,74,24,66,0.89,exp_cycles_depvary_step2_batch_yyy03.pl,s2
1405,28,9,74,24,66,0.89,exp_cycles_depvary_step2_batch_yyy03.pl,a1
1406,28,9,74,24,66,0.89,exp_cycles_depvary_step2_batch_yyy03.pl,p1
1407,29,9,76,23,64,0.84,exp_cycles_depvary_step2_batch_yyy04.pl,d1
1408,29,9,76,23,64,0.84,exp_cycles_depvary_step2_batch_yyy04.pl,z1
1409,29,9,76,23,64,0.84,exp_cycles_depvary_step2_batch_yyy04.pl,x1
1410,33,9,84,30,78,0.93,exp_cycles_depvary_step2_batch_yyy05.pl,z1
1411,33,9,84,30,78,0.93,exp_cycles_depvary_step2_batch_yyy05.pl,v1
1412,33,9,84,33,84,1.0,exp_cycles_depvary_step2_batch_yyy05.pl,q1
1413,28,9,74,24,66,0.89,exp_cycles_depvary_step2_batch_yyy06.pl,p1
1414,28,9,74,24,66,0.89,exp_cycles_depvary_step2_batch_yyy06.pl,u1
1415,31,9,80,28,74,0.93,exp_cycles_depvary_step2_batch_yyy07.pl,s1
1416,32,9,82,4,26,0.32,exp_cycles_depvary_step2_batch_yyy09.pl,z1
1417,31,9,80,25,68,0.85,exp_cycles_depvary_step2_batch_yyy10.pl,e1
1418,31,9,80,25,68,0.85,exp_cycles_depvary_step2_batch_yyy10.pl,z1
1419,31,9,80,28,74,0.93,exp_cycles_depvary_step2_batch_yyy10.pl,p1
1420,31,9,80,25,68,0.85,exp_cycles_depvary_step2_batch_yyy10.pl,y1
1421,31,9,80,25,68,0.85,exp_cycles_depvary_step2_batch_yyy10.pl,s1
1422,47,12,118,47,118,1.0,exp_cycles_depvary_step3_batch_yyy01.pl,d2
1423,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy02.pl,c2
1424,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy02.pl,v1
1425,45,12,114,43,110,0.96,exp_cycles_depvary_step3_batch_yyy03.pl,c2
1426,45,12,114,43,110,0.96,exp_cycles_depvary_step3_batch_yyy03.pl,w1
1427,45,12,114,43,110,0.96,exp_cycles_depvary_step3_batch_yyy03.pl,d1
1428,46,12,116,46,116,1.0,exp_cycles_depvary_step3_batch_yyy04.pl,z1
1429,46,12,116,46,116,1.0,exp_cycles_depvary_step3_batch_yyy04.pl,q1
1430,54,12,132,54,132,1.0,exp_cycles_depvary_step3_batch_yyy05.pl,u1
1431,54,12,132,54,132,1.0,exp_cycles_depvary_step3_batch_yyy05.pl,c2
1432,54,12,132,54,132,1.0,exp_cycles_depvary_step3_batch_yyy05.pl,x2
1433,46,12,116,46,116,1.0,exp_cycles_depvary_step3_batch_yyy06.pl,d1
1434,46,12,116,46,116,1.0,exp_cycles_depvary_step3_batch_yyy06.pl,u2
1435,52,12,128,50,124,0.97,exp_cycles_depvary_step3_batch_yyy07.pl,d2
1436,52,12,128,50,124,0.97,exp_cycles_depvary_step3_batch_yyy07.pl,t1
1437,47,12,118,47,118,1.0,exp_cycles_depvary_step3_batch_yyy08.pl,e1
1438,47,12,118,47,118,1.0,exp_cycles_depvary_step3_batch_yyy08.pl,x1
1439,47,12,118,47,118,1.0,exp_cycles_depvary_step3_batch_yyy08.pl,y1
1440,47,12,118,47,118,1.0,exp_cycles_depvary_step3_batch_yyy08.pl,s1
1441,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy09.pl,u1
1442,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy09.pl,c2
1443,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy09.pl,t2
1444,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy09.pl,r2
1445,51,12,126,51,126,1.0,exp_cycles_depvary_step3_batch_yyy09.pl,a1
1446,50,12,124,42,108,0.87,exp_cycles_depvary_step3_batch_yyy10.pl,b2
1447,50,12,124,42,108,0.87,exp_cycles_depvary_step3_batch_yyy10.pl,w2
1448,50,12,124,44,112,0.9,exp_cycles_depvary_step3_batch_yyy10.pl,s2
1449,50,12,124,44,112,0.9,exp_cycles_depvary_step3_batch_yyy10.pl,p1
1450,67,15,164,67,164,1.0,exp_cycles_depvary_step4_batch_yyy01.pl,u1
1451,67,15,164,67,164,1.0,exp_cycles_depvary_step4_batch_yyy01.pl,z2
1452,67,15,164,67,164,1.0,exp_cycles_depvary_step4_batch_yyy01.pl,f2
1453,67,15,164,67,164,1.0,exp_cycles_depvary_step4_batch_yyy01.pl,q2
1454,69,15,168,69,168,1.0,exp_cycles_depvary_step4_batch_yyy02.pl,v1
1455,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy03.pl,u1
1456,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy03.pl,s1
1457,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy03.pl,q1
1458,72,15,174,72,174,1.0,exp_cycles_depvary_step4_batch_yyy04.pl,b3
1459,72,15,174,72,174,1.0,exp_cycles_depvary_step4_batch_yyy04.pl,v1
1460,72,15,174,72,174,1.0,exp_cycles_depvary_step4_batch_yyy04.pl,e2
1461,72,15,174,72,174,1.0,exp_cycles_depvary_step4_batch_yyy04.pl,d1
1462,72,15,174,72,174,1.0,exp_cycles_depvary_step4_batch_yyy04.pl,u2
1463,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy06.pl,u1
1464,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy06.pl,q2
1465,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy06.pl,z1
1466,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy06.pl,c2
1467,68,15,166,68,166,1.0,exp_cycles_depvary_step4_batch_yyy07.pl,c2
1468,68,15,166,68,166,1.0,exp_cycles_depvary_step4_batch_yyy07.pl,x2
1469,68,15,166,68,166,1.0,exp_cycles_depvary_step4_batch_yyy07.pl,t2
1470,68,15,166,68,166,1.0,exp_cycles_depvary_step4_batch_yyy07.pl,q1
1471,74,15,178,74,178,1.0,exp_cycles_depvary_step4_batch_yyy08.pl,x2
1472,74,15,178,74,178,1.0,exp_cycles_depvary_step4_batch_yyy08.pl,u2
1473,74,15,178,74,178,1.0,exp_cycles_depvary_step4_batch_yyy08.pl,a2
1474,74,15,178,74,178,1.0,exp_cycles_depvary_step4_batch_yyy08.pl,c2
1475,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy10.pl,c3
1476,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy10.pl,p3
1477,73,15,176,73,176,1.0,exp_cycles_depvary_step4_batch_yyy10.pl,a2
1478,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy01.pl,s2
1479,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy01.pl,e2
1480,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy01.pl,e1
1481,96,18,228,96,228,1.0,exp_cycles_depvary_step5_batch_yyy02.pl,w2
1482,96,18,228,96,228,1.0,exp_cycles_depvary_step5_batch_yyy02.pl,z2
1483,96,18,228,96,228,1.0,exp_cycles_depvary_step5_batch_yyy02.pl,v3
1484,96,18,228,96,228,1.0,exp_cycles_depvary_step5_batch_yyy02.pl,u3
1485,99,18,234,99,234,1.0,exp_cycles_depvary_step5_batch_yyy03.pl,f1
1486,99,18,234,99,234,1.0,exp_cycles_depvary_step5_batch_yyy03.pl,q1
1487,99,18,234,99,234,1.0,exp_cycles_depvary_step5_batch_yyy03.pl,v2
1488,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy04.pl,s3
1489,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy04.pl,z2
1490,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy04.pl,f2
1491,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,v2
1492,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,c2
1493,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,b1
1494,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,t2
1495,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,z2
1496,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,q3
1497,92,18,220,92,220,1.0,exp_cycles_depvary_step5_batch_yyy05.pl,y2
1498,97,18,230,97,230,1.0,exp_cycles_depvary_step5_batch_yyy06.pl,c2
1499,97,18,230,97,230,1.0,exp_cycles_depvary_step5_batch_yyy06.pl,p3
1500,97,18,230,97,230,1.0,exp_cycles_depvary_step5_batch_yyy06.pl,d2
1501,97,18,230,97,230,1.0,exp_cycles_depvary_step5_batch_yyy06.pl,a3
1502,95,18,226,95,226,1.0,exp_cycles_depvary_step5_batch_yyy07.pl,d3
1503,95,18,226,95,226,1.0,exp_cycles_depvary_step5_batch_yyy07.pl,f3
1504,95,18,226,95,226,1.0,exp_cycles_depvary_step5_batch_yyy07.pl,e2
1505,95,18,226,95,226,1.0,exp_cycles_depvary_step5_batch_yyy07.pl,f2
1506,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,v2
1507,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,u1
1508,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,d3
1509,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,y1
1510,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,c3
1511,94,18,224,94,224,1.0,exp_cycles_depvary_step5_batch_yyy08.pl,s3
1512,110,18,256,110,256,1.0,exp_cycles_depvary_step5_batch_yyy09.pl,c2
1513,110,18,256,110,256,1.0,exp_cycles_depvary_step5_batch_yyy09.pl,v3
1514,110,18,256,110,256,1.0,exp_cycles_depvary_step5_batch_yyy09.pl,c1
1515,110,18,256,110,256,1.0,exp_cycles_depvary_step5_batch_yyy09.pl,z2
1516,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy10.pl,t3
1517,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy10.pl,v3
1518,102,18,240,102,240,1.0,exp_cycles_depvary_step5_batch_yyy10.pl,y2
1519,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy01.pl,d3
1520,119,21,280,119,280,1.0,exp_cycles_depvary_step6_batch_yyy01.pl,z3
