,instance,goal,adm_result,stb_result,is_trivial
366,exp_acyclic_depvary_step3_batch_yyy07.pl,t4,no,no,yes
367,exp_acyclic_depvary_step3_batch_yyy07.pl,s3,no,no,yes
368,exp_acyclic_depvary_step3_batch_yyy07.pl,r3,no,no,yes
369,exp_acyclic_depvary_step3_batch_yyy07.pl,q1,no,no,yes
370,exp_acyclic_depvary_step3_batch_yyy08.pl,d4,no,no,yes
371,exp_acyclic_depvary_step3_batch_yyy08.pl,w2,yes,no,no
372,exp_acyclic_depvary_step3_batch_yyy08.pl,a5,no,no,yes
373,exp_acyclic_depvary_step3_batch_yyy08.pl,y3,no,no,yes
374,exp_acyclic_depvary_step3_batch_yyy08.pl,c6,no,no,yes
375,exp_acyclic_depvary_step3_batch_yyy08.pl,q3,no,no,yes
376,exp_acyclic_depvary_step3_batch_yyy08.pl,u2,no,no,yes
377,exp_acyclic_depvary_step3_batch_yyy08.pl,y5,no,no,yes
378,exp_acyclic_depvary_step3_batch_yyy08.pl,f4,no,no,yes
379,exp_acyclic_depvary_step3_batch_yyy08.pl,z3,no,no,yes
380,exp_acyclic_depvary_step3_batch_yyy09.pl,b3,no,no,yes
381,exp_acyclic_depvary_step3_batch_yyy09.pl,d4,no,no,yes
382,exp_acyclic_depvary_step3_batch_yyy09.pl,w5,no,no,yes
383,exp_acyclic_depvary_step3_batch_yyy09.pl,b1,no,no,no
384,exp_acyclic_depvary_step3_batch_yyy09.pl,a4,no,no,yes
385,exp_acyclic_depvary_step3_batch_yyy09.pl,p3,no,no,yes
386,exp_acyclic_depvary_step3_batch_yyy09.pl,e3,no,no,yes
387,exp_acyclic_depvary_step3_batch_yyy09.pl,r1,yes,yes,no
388,exp_acyclic_depvary_step3_batch_yyy09.pl,e2,yes,yes,no
389,exp_acyclic_depvary_step3_batch_yyy09.pl,d1,yes,yes,no
390,exp_acyclic_depvary_step3_batch_yyy10.pl,s3,no,no,yes
391,exp_acyclic_depvary_step3_batch_yyy10.pl,b3,no,no,yes
392,exp_acyclic_depvary_step3_batch_yyy10.pl,e1,yes,yes,no
393,exp_acyclic_depvary_step3_batch_yyy10.pl,t2,no,no,no
394,exp_acyclic_depvary_step3_batch_yyy10.pl,e3,no,no,yes
395,exp_acyclic_depvary_step3_batch_yyy10.pl,u5,no,no,yes
396,exp_acyclic_depvary_step3_batch_yyy10.pl,d5,no,no,yes
397,exp_acyclic_depvary_step3_batch_yyy10.pl,e2,no,no,no
398,exp_acyclic_depvary_step3_batch_yyy10.pl,r3,no,no,yes
399,exp_acyclic_depvary_step3_batch_yyy10.pl,d1,no,no,no
400,exp_acyclic_depvary_step4_batch_yyy01.pl,b3,yes,yes,no
401,exp_acyclic_depvary_step4_batch_yyy01.pl,u1,no,no,no
402,exp_acyclic_depvary_step4_batch_yyy01.pl,d3,no,no,yes
403,exp_acyclic_depvary_step4_batch_yyy01.pl,q5,no,no,yes
404,exp_acyclic_depvary_step4_batch_yyy01.pl,c2,yes,yes,no
405,exp_acyclic_depvary_step4_batch_yyy01.pl,f5,no,no,yes
406,exp_acyclic_depvary_step4_batch_yyy01.pl,w1,no,no,yes
407,exp_acyclic_depvary_step4_batch_yyy01.pl,s1,yes,yes,no
408,exp_acyclic_depvary_step4_batch_yyy01.pl,x1,no,no,no
409,exp_acyclic_depvary_step4_batch_yyy01.pl,f2,yes,yes,no
410,exp_acyclic_depvary_step4_batch_yyy02.pl,u1,yes,yes,no
411,exp_acyclic_depvary_step4_batch_yyy02.pl,y3,no,no,yes
412,exp_acyclic_depvary_step4_batch_yyy02.pl,d2,yes,yes,no
413,exp_acyclic_depvary_step4_batch_yyy02.pl,y5,no,no,yes
414,exp_acyclic_depvary_step4_batch_yyy02.pl,w3,no,no,yes
415,exp_acyclic_depvary_step4_batch_yyy02.pl,b3,yes,yes,no
416,exp_acyclic_depvary_step4_batch_yyy02.pl,y4,no,no,yes
417,exp_acyclic_depvary_step4_batch_yyy02.pl,e2,yes,yes,no
418,exp_acyclic_depvary_step4_batch_yyy02.pl,t1,no,no,yes
419,exp_acyclic_depvary_step4_batch_yyy02.pl,q1,yes,yes,no
420,exp_acyclic_depvary_step4_batch_yyy03.pl,b2,yes,yes,no
421,exp_acyclic_depvary_step4_batch_yyy03.pl,p5,no,no,yes
422,exp_acyclic_depvary_step4_batch_yyy03.pl,d3,no,no,yes
423,exp_acyclic_depvary_step4_batch_yyy03.pl,t3,no,no,yes
424,exp_acyclic_depvary_step4_batch_yyy03.pl,u3,no,no,yes
425,exp_acyclic_depvary_step4_batch_yyy03.pl,s1,no,no,yes
426,exp_acyclic_depvary_step4_batch_yyy03.pl,q3,yes,yes,no
427,exp_acyclic_depvary_step4_batch_yyy03.pl,b6,no,no,yes
428,exp_acyclic_depvary_step4_batch_yyy03.pl,c3,no,no,no
429,exp_acyclic_depvary_step4_batch_yyy03.pl,t4,no,no,yes
430,exp_acyclic_depvary_step4_batch_yyy04.pl,u5,no,no,yes
431,exp_acyclic_depvary_step4_batch_yyy04.pl,b2,yes,yes,no
432,exp_acyclic_depvary_step4_batch_yyy04.pl,d4,no,no,yes
433,exp_acyclic_depvary_step4_batch_yyy04.pl,b4,no,no,yes
434,exp_acyclic_depvary_step4_batch_yyy04.pl,p3,no,no,no
435,exp_acyclic_depvary_step4_batch_yyy04.pl,y1,no,no,no
436,exp_acyclic_depvary_step4_batch_yyy04.pl,b6,no,no,yes
437,exp_acyclic_depvary_step4_batch_yyy04.pl,q1,no,no,no
438,exp_acyclic_depvary_step4_batch_yyy04.pl,x2,yes,yes,no
439,exp_acyclic_depvary_step4_batch_yyy04.pl,f5,no,no,yes
440,exp_acyclic_depvary_step4_batch_yyy05.pl,t4,no,no,yes
441,exp_acyclic_depvary_step4_batch_yyy05.pl,p5,no,no,yes
442,exp_acyclic_depvary_step4_batch_yyy05.pl,t3,no,no,yes
443,exp_acyclic_depvary_step4_batch_yyy05.pl,y1,no,no,no
444,exp_acyclic_depvary_step4_batch_yyy05.pl,a3,no,no,no
445,exp_acyclic_depvary_step4_batch_yyy05.pl,x4,no,no,yes
446,exp_acyclic_depvary_step4_batch_yyy05.pl,v5,no,no,yes
447,exp_acyclic_depvary_step4_batch_yyy05.pl,w5,no,no,yes
448,exp_acyclic_depvary_step4_batch_yyy05.pl,c6,no,no,yes
449,exp_acyclic_depvary_step4_batch_yyy05.pl,z2,yes,yes,no
450,exp_acyclic_depvary_step4_batch_yyy06.pl,b3,no,no,no
451,exp_acyclic_depvary_step4_batch_yyy06.pl,z5,no,no,yes
452,exp_acyclic_depvary_step4_batch_yyy06.pl,c2,yes,yes,no
453,exp_acyclic_depvary_step4_batch_yyy06.pl,x2,no,no,no
454,exp_acyclic_depvary_step4_batch_yyy06.pl,z4,no,no,yes
455,exp_acyclic_depvary_step4_batch_yyy06.pl,v4,no,no,yes
456,exp_acyclic_depvary_step4_batch_yyy06.pl,r3,no,no,no
457,exp_acyclic_depvary_step4_batch_yyy06.pl,u2,no,no,yes
458,exp_acyclic_depvary_step4_batch_yyy06.pl,a2,yes,yes,no
459,exp_acyclic_depvary_step4_batch_yyy06.pl,w3,no,no,yes
460,exp_acyclic_depvary_step4_batch_yyy07.pl,u5,no,no,yes
461,exp_acyclic_depvary_step4_batch_yyy07.pl,t5,no,no,yes
462,exp_acyclic_depvary_step4_batch_yyy07.pl,q4,no,no,yes
463,exp_acyclic_depvary_step4_batch_yyy07.pl,f3,no,no,yes
464,exp_acyclic_depvary_step4_batch_yyy07.pl,a1,yes,yes,no
465,exp_acyclic_depvary_step4_batch_yyy07.pl,x4,no,no,yes
466,exp_acyclic_depvary_step4_batch_yyy07.pl,s1,yes,yes,no
467,exp_acyclic_depvary_step4_batch_yyy07.pl,d2,yes,yes,no
468,exp_acyclic_depvary_step4_batch_yyy07.pl,t1,no,no,yes
469,exp_acyclic_depvary_step4_batch_yyy07.pl,q1,no,no,yes
470,exp_acyclic_depvary_step4_batch_yyy08.pl,t5,no,no,yes
471,exp_acyclic_depvary_step4_batch_yyy08.pl,d4,no,no,yes
472,exp_acyclic_depvary_step4_batch_yyy08.pl,t3,no,no,yes
473,exp_acyclic_depvary_step4_batch_yyy08.pl,f3,no,no,yes
474,exp_acyclic_depvary_step4_batch_yyy08.pl,r1,no,no,no
475,exp_acyclic_depvary_step4_batch_yyy08.pl,y2,yes,yes,no
476,exp_acyclic_depvary_step4_batch_yyy08.pl,v3,no,no,yes
477,exp_acyclic_depvary_step4_batch_yyy08.pl,y5,no,no,yes
478,exp_acyclic_depvary_step4_batch_yyy08.pl,w3,no,no,yes
479,exp_acyclic_depvary_step4_batch_yyy08.pl,f2,no,no,no
480,exp_acyclic_depvary_step4_batch_yyy09.pl,v2,no,no,no
481,exp_acyclic_depvary_step4_batch_yyy09.pl,d3,no,no,yes
482,exp_acyclic_depvary_step4_batch_yyy09.pl,t3,no,no,yes
483,exp_acyclic_depvary_step4_batch_yyy09.pl,z4,no,no,yes
484,exp_acyclic_depvary_step4_batch_yyy09.pl,v1,no,no,no
485,exp_acyclic_depvary_step4_batch_yyy09.pl,c1,yes,no,no
486,exp_acyclic_depvary_step4_batch_yyy09.pl,a6,no,no,yes
487,exp_acyclic_depvary_step4_batch_yyy09.pl,s4,no,no,yes
488,exp_acyclic_depvary_step4_batch_yyy09.pl,a4,no,no,yes
489,exp_acyclic_depvary_step4_batch_yyy09.pl,x2,no,no,no
490,exp_acyclic_depvary_step4_batch_yyy10.pl,w5,no,no,yes
491,exp_acyclic_depvary_step4_batch_yyy10.pl,q4,no,no,yes
492,exp_acyclic_depvary_step4_batch_yyy10.pl,r5,no,no,yes
493,exp_acyclic_depvary_step4_batch_yyy10.pl,w4,no,no,yes
494,exp_acyclic_depvary_step4_batch_yyy10.pl,t2,no,no,no
495,exp_acyclic_depvary_step4_batch_yyy10.pl,b6,no,no,yes
496,exp_acyclic_depvary_step4_batch_yyy10.pl,d1,yes,yes,no
497,exp_acyclic_depvary_step4_batch_yyy10.pl,f2,no,no,no
498,exp_acyclic_depvary_step4_batch_yyy10.pl,u5,no,no,yes
499,exp_acyclic_depvary_step4_batch_yyy10.pl,d5,no,no,yes
500,exp_acyclic_depvary_step5_batch_yyy01.pl,d5,no,no,yes
501,exp_acyclic_depvary_step5_batch_yyy01.pl,p5,no,no,yes
502,exp_acyclic_depvary_step5_batch_yyy01.pl,a4,no,no,yes
503,exp_acyclic_depvary_step5_batch_yyy01.pl,p2,no,no,no
504,exp_acyclic_depvary_step5_batch_yyy01.pl,v2,yes,yes,no
505,exp_acyclic_depvary_step5_batch_yyy01.pl,e1,yes,yes,no
506,exp_acyclic_depvary_step5_batch_yyy01.pl,c5,no,no,yes
507,exp_acyclic_depvary_step5_batch_yyy01.pl,b1,yes,yes,no
508,exp_acyclic_depvary_step5_batch_yyy01.pl,d1,no,no,no
509,exp_acyclic_depvary_step5_batch_yyy01.pl,q1,yes,yes,no
510,exp_acyclic_depvary_step5_batch_yyy02.pl,u5,no,no,yes
511,exp_acyclic_depvary_step5_batch_yyy02.pl,t4,no,no,yes
512,exp_acyclic_depvary_step5_batch_yyy02.pl,e1,yes,yes,no
513,exp_acyclic_depvary_step5_batch_yyy02.pl,q4,no,no,yes
514,exp_acyclic_depvary_step5_batch_yyy02.pl,f5,no,no,yes
515,exp_acyclic_depvary_step5_batch_yyy02.pl,r5,no,no,yes
516,exp_acyclic_depvary_step5_batch_yyy02.pl,r1,no,no,no
517,exp_acyclic_depvary_step5_batch_yyy02.pl,d1,yes,yes,no
518,exp_acyclic_depvary_step5_batch_yyy02.pl,p4,no,no,yes
519,exp_acyclic_depvary_step5_batch_yyy02.pl,d4,no,no,yes
520,exp_acyclic_depvary_step5_batch_yyy03.pl,s4,no,no,yes
521,exp_acyclic_depvary_step5_batch_yyy03.pl,d4,no,no,yes
522,exp_acyclic_depvary_step5_batch_yyy03.pl,s2,yes,yes,no
523,exp_acyclic_depvary_step5_batch_yyy03.pl,w1,no,no,yes
524,exp_acyclic_depvary_step5_batch_yyy03.pl,f3,no,no,no
525,exp_acyclic_depvary_step5_batch_yyy03.pl,t2,yes,yes,no
526,exp_acyclic_depvary_step5_batch_yyy03.pl,y1,no,no,yes
527,exp_acyclic_depvary_step5_batch_yyy03.pl,y5,no,no,yes
528,exp_acyclic_depvary_step5_batch_yyy03.pl,b6,no,no,yes
529,exp_acyclic_depvary_step5_batch_yyy03.pl,a1,no,no,no
530,exp_acyclic_depvary_step5_batch_yyy04.pl,p5,no,no,yes
531,exp_acyclic_depvary_step5_batch_yyy04.pl,f1,yes,yes,no
532,exp_acyclic_depvary_step5_batch_yyy04.pl,v5,no,no,yes
533,exp_acyclic_depvary_step5_batch_yyy04.pl,w1,no,no,no
534,exp_acyclic_depvary_step5_batch_yyy04.pl,v4,no,no,yes
535,exp_acyclic_depvary_step5_batch_yyy04.pl,v3,no,no,no
536,exp_acyclic_depvary_step5_batch_yyy04.pl,s5,no,no,yes
537,exp_acyclic_depvary_step5_batch_yyy04.pl,b4,no,no,yes
538,exp_acyclic_depvary_step5_batch_yyy04.pl,r3,yes,yes,no
539,exp_acyclic_depvary_step5_batch_yyy04.pl,t1,no,no,no
540,exp_acyclic_depvary_step5_batch_yyy05.pl,t5,no,no,yes
541,exp_acyclic_depvary_step5_batch_yyy05.pl,y4,no,no,yes
542,exp_acyclic_depvary_step5_batch_yyy05.pl,a5,no,no,yes
543,exp_acyclic_depvary_step5_batch_yyy05.pl,y3,no,no,yes
544,exp_acyclic_depvary_step5_batch_yyy05.pl,x5,no,no,yes
545,exp_acyclic_depvary_step5_batch_yyy05.pl,r4,no,no,yes
546,exp_acyclic_depvary_step5_batch_yyy05.pl,d2,yes,yes,no
547,exp_acyclic_depvary_step5_batch_yyy05.pl,y2,yes,yes,no
548,exp_acyclic_depvary_step5_batch_yyy05.pl,b4,no,no,yes
549,exp_acyclic_depvary_step5_batch_yyy05.pl,q5,no,no,yes
550,exp_acyclic_depvary_step5_batch_yyy06.pl,t5,no,no,yes
551,exp_acyclic_depvary_step5_batch_yyy06.pl,y4,no,no,yes
552,exp_acyclic_depvary_step5_batch_yyy06.pl,z5,no,no,yes
553,exp_acyclic_depvary_step5_batch_yyy06.pl,e3,yes,yes,no
554,exp_acyclic_depvary_step5_batch_yyy06.pl,y1,no,no,yes
555,exp_acyclic_depvary_step5_batch_yyy06.pl,q3,no,no,no
556,exp_acyclic_depvary_step5_batch_yyy06.pl,p1,no,no,no
557,exp_acyclic_depvary_step5_batch_yyy06.pl,a2,yes,yes,no
558,exp_acyclic_depvary_step5_batch_yyy06.pl,z4,no,no,yes
559,exp_acyclic_depvary_step5_batch_yyy06.pl,e4,no,no,yes
560,exp_acyclic_depvary_step5_batch_yyy07.pl,p5,no,no,yes
561,exp_acyclic_depvary_step5_batch_yyy07.pl,u1,no,no,no
562,exp_acyclic_depvary_step5_batch_yyy07.pl,u4,no,no,yes
563,exp_acyclic_depvary_step5_batch_yyy07.pl,p3,no,no,yes
564,exp_acyclic_depvary_step5_batch_yyy07.pl,s1,yes,yes,no
565,exp_acyclic_depvary_step5_batch_yyy07.pl,p2,no,no,yes
566,exp_acyclic_depvary_step5_batch_yyy07.pl,r3,no,no,no
567,exp_acyclic_depvary_step5_batch_yyy07.pl,a2,no,no,no
568,exp_acyclic_depvary_step5_batch_yyy07.pl,q3,no,no,no
569,exp_acyclic_depvary_step5_batch_yyy07.pl,y2,no,no,no
570,exp_acyclic_depvary_step5_batch_yyy08.pl,c4,no,no,yes
571,exp_acyclic_depvary_step5_batch_yyy08.pl,d4,no,no,yes
572,exp_acyclic_depvary_step5_batch_yyy08.pl,e5,no,no,yes
573,exp_acyclic_depvary_step5_batch_yyy08.pl,p3,no,no,no
574,exp_acyclic_depvary_step5_batch_yyy08.pl,y2,no,no,no
575,exp_acyclic_depvary_step5_batch_yyy08.pl,b6,no,no,yes
576,exp_acyclic_depvary_step5_batch_yyy08.pl,p1,yes,yes,no
577,exp_acyclic_depvary_step5_batch_yyy08.pl,f2,no,no,no
578,exp_acyclic_depvary_step5_batch_yyy08.pl,u3,no,no,no
579,exp_acyclic_depvary_step5_batch_yyy08.pl,v4,no,no,yes
580,exp_acyclic_depvary_step5_batch_yyy09.pl,b3,no,no,no
581,exp_acyclic_depvary_step5_batch_yyy09.pl,z1,yes,yes,no
582,exp_acyclic_depvary_step5_batch_yyy09.pl,e4,no,no,yes
583,exp_acyclic_depvary_step5_batch_yyy09.pl,v1,no,no,no
584,exp_acyclic_depvary_step5_batch_yyy09.pl,t2,no,no,yes
585,exp_acyclic_depvary_step5_batch_yyy09.pl,y1,no,no,no
586,exp_acyclic_depvary_step5_batch_yyy09.pl,a3,yes,yes,no
587,exp_acyclic_depvary_step5_batch_yyy09.pl,e2,no,no,no
588,exp_acyclic_depvary_step5_batch_yyy09.pl,y2,yes,yes,no
589,exp_acyclic_depvary_step5_batch_yyy09.pl,x1,no,no,yes
590,exp_acyclic_depvary_step5_batch_yyy10.pl,e1,no,no,no
591,exp_acyclic_depvary_step5_batch_yyy10.pl,d4,no,no,yes
592,exp_acyclic_depvary_step5_batch_yyy10.pl,w4,no,no,yes
593,exp_acyclic_depvary_step5_batch_yyy10.pl,t2,yes,yes,no
594,exp_acyclic_depvary_step5_batch_yyy10.pl,z3,no,no,yes
595,exp_acyclic_depvary_step5_batch_yyy10.pl,x4,no,no,yes
596,exp_acyclic_depvary_step5_batch_yyy10.pl,t5,no,no,yes
597,exp_acyclic_depvary_step5_batch_yyy10.pl,s3,yes,yes,no
598,exp_acyclic_depvary_step5_batch_yyy10.pl,v4,no,no,yes
599,exp_acyclic_depvary_step5_batch_yyy10.pl,e3,no,no,no
600,exp_acyclic_depvary_step6_batch_yyy01.pl,d5,no,no,yes
601,exp_acyclic_depvary_step6_batch_yyy01.pl,s3,yes,yes,no
602,exp_acyclic_depvary_step6_batch_yyy01.pl,w5,no,no,yes
603,exp_acyclic_depvary_step6_batch_yyy01.pl,b4,no,no,no
604,exp_acyclic_depvary_step6_batch_yyy01.pl,a5,no,no,yes
605,exp_acyclic_depvary_step6_batch_yyy01.pl,t2,no,no,no
606,exp_acyclic_depvary_step6_batch_yyy01.pl,r4,no,no,yes
607,exp_acyclic_depvary_step6_batch_yyy01.pl,u2,no,no,yes
608,exp_acyclic_depvary_step6_batch_yyy01.pl,z4,no,no,yes
609,exp_acyclic_depvary_step6_batch_yyy01.pl,e4,no,no,yes
610,exp_acyclic_depvary_step6_batch_yyy02.pl,q4,no,no,no
611,exp_acyclic_depvary_step6_batch_yyy02.pl,r5,no,no,yes
612,exp_acyclic_depvary_step6_batch_yyy02.pl,r4,no,no,yes
613,exp_acyclic_depvary_step6_batch_yyy02.pl,p2,yes,yes,no
614,exp_acyclic_depvary_step6_batch_yyy02.pl,p5,no,no,yes
615,exp_acyclic_depvary_step6_batch_yyy02.pl,x3,yes,yes,no
616,exp_acyclic_depvary_step6_batch_yyy02.pl,u1,no,no,yes
617,exp_acyclic_depvary_step6_batch_yyy02.pl,f1,yes,yes,no
618,exp_acyclic_depvary_step6_batch_yyy02.pl,x5,no,no,yes
619,exp_acyclic_depvary_step6_batch_yyy02.pl,z2,yes,yes,no
620,exp_acyclic_depvary_step6_batch_yyy03.pl,d5,no,no,yes
621,exp_acyclic_depvary_step6_batch_yyy03.pl,b2,yes,yes,no
622,exp_acyclic_depvary_step6_batch_yyy03.pl,e1,no,no,no
623,exp_acyclic_depvary_step6_batch_yyy03.pl,d4,no,no,yes
624,exp_acyclic_depvary_step6_batch_yyy03.pl,u1,yes,yes,no
625,exp_acyclic_depvary_step6_batch_yyy03.pl,s1,no,no,yes
626,exp_acyclic_depvary_step6_batch_yyy03.pl,r3,no,no,yes
627,exp_acyclic_depvary_step6_batch_yyy03.pl,f2,yes,yes,no
628,exp_acyclic_depvary_step6_batch_yyy03.pl,t4,no,no,yes
629,exp_acyclic_depvary_step6_batch_yyy03.pl,s3,yes,yes,no
630,exp_acyclic_depvary_step6_batch_yyy04.pl,d5,no,no,yes
631,exp_acyclic_depvary_step6_batch_yyy04.pl,q5,no,no,yes
632,exp_acyclic_depvary_step6_batch_yyy04.pl,c2,yes,yes,no
633,exp_acyclic_depvary_step6_batch_yyy04.pl,w1,no,no,no
634,exp_acyclic_depvary_step6_batch_yyy04.pl,p2,no,no,no
635,exp_acyclic_depvary_step6_batch_yyy04.pl,q2,no,no,no
636,exp_acyclic_depvary_step6_batch_yyy04.pl,p4,yes,yes,no
637,exp_acyclic_depvary_step6_batch_yyy04.pl,d4,no,no,yes
638,exp_acyclic_depvary_step6_batch_yyy04.pl,r2,yes,yes,no
639,exp_acyclic_depvary_step6_batch_yyy04.pl,a1,no,no,no
640,exp_acyclic_depvary_step6_batch_yyy05.pl,b2,yes,yes,no
641,exp_acyclic_depvary_step6_batch_yyy05.pl,q5,no,no,yes
642,exp_acyclic_depvary_step6_batch_yyy05.pl,v1,yes,yes,no
643,exp_acyclic_depvary_step6_batch_yyy05.pl,z2,no,no,yes
644,exp_acyclic_depvary_step6_batch_yyy05.pl,d2,no,no,no
645,exp_acyclic_depvary_step6_batch_yyy05.pl,a3,no,no,no
646,exp_acyclic_depvary_step6_batch_yyy05.pl,u3,no,no,no
647,exp_acyclic_depvary_step6_batch_yyy05.pl,v4,no,no,yes
648,exp_acyclic_depvary_step6_batch_yyy05.pl,d1,yes,yes,no
649,exp_acyclic_depvary_step6_batch_yyy05.pl,q1,yes,yes,no
650,exp_acyclic_depvary_step6_batch_yyy06.pl,e5,no,no,yes
651,exp_acyclic_depvary_step6_batch_yyy06.pl,w5,no,no,yes
652,exp_acyclic_depvary_step6_batch_yyy06.pl,a5,no,no,yes
653,exp_acyclic_depvary_step6_batch_yyy06.pl,z4,no,no,yes
654,exp_acyclic_depvary_step6_batch_yyy06.pl,e3,yes,yes,no
655,exp_acyclic_depvary_step6_batch_yyy06.pl,q3,no,no,no
656,exp_acyclic_depvary_step6_batch_yyy06.pl,p1,yes,yes,no
657,exp_acyclic_depvary_step6_batch_yyy06.pl,a2,yes,yes,no
658,exp_acyclic_depvary_step6_batch_yyy06.pl,s5,no,no,yes
659,exp_acyclic_depvary_step6_batch_yyy06.pl,q5,no,no,yes
660,exp_acyclic_depvary_step6_batch_yyy07.pl,b2,no,no,no
661,exp_acyclic_depvary_step6_batch_yyy07.pl,z5,no,no,yes
662,exp_acyclic_depvary_step6_batch_yyy07.pl,w2,yes,no,no
663,exp_acyclic_depvary_step6_batch_yyy07.pl,q5,no,no,yes
664,exp_acyclic_depvary_step6_batch_yyy07.pl,c2,yes,no,no
665,exp_acyclic_depvary_step6_batch_yyy07.pl,e4,no,no,yes
666,exp_acyclic_depvary_step6_batch_yyy07.pl,a3,no,no,no
667,exp_acyclic_depvary_step6_batch_yyy07.pl,y2,yes,no,no
668,exp_acyclic_depvary_step6_batch_yyy07.pl,a2,yes,no,no
669,exp_acyclic_depvary_step6_batch_yyy07.pl,x4,no,no,yes
670,exp_acyclic_depvary_step6_batch_yyy08.pl,r5,no,no,yes
671,exp_acyclic_depvary_step6_batch_yyy08.pl,c1,no,no,no
672,exp_acyclic_depvary_step6_batch_yyy08.pl,e3,no,no,no
673,exp_acyclic_depvary_step6_batch_yyy08.pl,r1,yes,no,no
674,exp_acyclic_depvary_step6_batch_yyy08.pl,z3,no,no,yes
675,exp_acyclic_depvary_step6_batch_yyy08.pl,p1,no,no,no
676,exp_acyclic_depvary_step6_batch_yyy08.pl,w1,yes,no,no
677,exp_acyclic_depvary_step6_batch_yyy08.pl,p3,yes,no,no
678,exp_acyclic_depvary_step6_batch_yyy08.pl,e2,no,no,no
679,exp_acyclic_depvary_step6_batch_yyy08.pl,u2,no,no,no
680,exp_acyclic_depvary_step6_batch_yyy09.pl,d5,no,no,yes
681,exp_acyclic_depvary_step6_batch_yyy09.pl,t5,no,no,yes
682,exp_acyclic_depvary_step6_batch_yyy09.pl,w5,no,no,yes
683,exp_acyclic_depvary_step6_batch_yyy09.pl,c5,no,no,yes
684,exp_acyclic_depvary_step6_batch_yyy09.pl,q4,yes,yes,no
685,exp_acyclic_depvary_step6_batch_yyy09.pl,f3,yes,yes,no
686,exp_acyclic_depvary_step6_batch_yyy09.pl,v4,no,no,yes
687,exp_acyclic_depvary_step6_batch_yyy09.pl,f2,no,no,no
688,exp_acyclic_depvary_step6_batch_yyy09.pl,x2,yes,yes,no
689,exp_acyclic_depvary_step6_batch_yyy09.pl,f5,no,no,yes
690,exp_acyclic_depvary_step6_batch_yyy10.pl,d5,no,no,yes
691,exp_acyclic_depvary_step6_batch_yyy10.pl,f1,yes,yes,no
692,exp_acyclic_depvary_step6_batch_yyy10.pl,t3,no,no,yes
693,exp_acyclic_depvary_step6_batch_yyy10.pl,q4,no,no,no
694,exp_acyclic_depvary_step6_batch_yyy10.pl,y3,yes,yes,no
695,exp_acyclic_depvary_step6_batch_yyy10.pl,p3,yes,yes,no
696,exp_acyclic_depvary_step6_batch_yyy10.pl,t4,no,no,yes
697,exp_acyclic_depvary_step6_batch_yyy10.pl,s3,no,no,no
698,exp_acyclic_depvary_step6_batch_yyy10.pl,s2,yes,yes,no
699,exp_acyclic_depvary_step6_batch_yyy10.pl,c5,no,no,yes
700,exp_acyclic_depvary_step7_batch_yyy01.pl,s4,yes,yes,no
701,exp_acyclic_depvary_step7_batch_yyy01.pl,p5,no,no,yes
702,exp_acyclic_depvary_step7_batch_yyy01.pl,q4,no,no,no
703,exp_acyclic_depvary_step7_batch_yyy01.pl,e3,yes,yes,no
704,exp_acyclic_depvary_step7_batch_yyy01.pl,a3,yes,yes,no
705,exp_acyclic_depvary_step7_batch_yyy01.pl,v3,no,no,no
706,exp_acyclic_depvary_step7_batch_yyy01.pl,e2,yes,yes,no
707,exp_acyclic_depvary_step7_batch_yyy01.pl,f2,no,no,no
708,exp_acyclic_depvary_step7_batch_yyy01.pl,y1,yes,yes,no
709,exp_acyclic_depvary_step7_batch_yyy01.pl,r1,no,no,no
710,exp_acyclic_depvary_step7_batch_yyy02.pl,v2,no,no,no
711,exp_acyclic_depvary_step7_batch_yyy02.pl,c5,no,no,yes
712,exp_acyclic_depvary_step7_batch_yyy02.pl,c1,yes,yes,no
713,exp_acyclic_depvary_step7_batch_yyy02.pl,q3,yes,yes,no
714,exp_acyclic_depvary_step7_batch_yyy02.pl,q2,no,no,no
715,exp_acyclic_depvary_step7_batch_yyy02.pl,t4,no,no,no
716,exp_acyclic_depvary_step7_batch_yyy02.pl,s3,no,no,no
717,exp_acyclic_depvary_step7_batch_yyy02.pl,c4,yes,yes,no
718,exp_acyclic_depvary_step7_batch_yyy02.pl,s5,no,no,yes
719,exp_acyclic_depvary_step7_batch_yyy02.pl,t3,yes,yes,no
720,exp_acyclic_depvary_step7_batch_yyy03.pl,b2,yes,yes,no
721,exp_acyclic_depvary_step7_batch_yyy03.pl,b3,no,no,no
722,exp_acyclic_depvary_step7_batch_yyy03.pl,v2,yes,yes,no
723,exp_acyclic_depvary_step7_batch_yyy03.pl,p4,no,no,no
724,exp_acyclic_depvary_step7_batch_yyy03.pl,q5,no,no,yes
725,exp_acyclic_depvary_step7_batch_yyy03.pl,r5,no,no,yes
726,exp_acyclic_depvary_step7_batch_yyy03.pl,r1,no,no,yes
727,exp_acyclic_depvary_step7_batch_yyy03.pl,f4,no,no,no
728,exp_acyclic_depvary_step7_batch_yyy03.pl,q3,yes,yes,no
729,exp_acyclic_depvary_step7_batch_yyy03.pl,p1,yes,yes,no
730,exp_acyclic_depvary_step7_batch_yyy04.pl,u5,no,no,yes
731,exp_acyclic_depvary_step7_batch_yyy04.pl,t4,no,no,no
732,exp_acyclic_depvary_step7_batch_yyy04.pl,b2,yes,yes,no
