Unnamed: 0,instance,goal,adm_result,stb_result,is_trivial
626,exp_acyclic_depvary_step6_batch_yyy03.pl,r3,no,no,yes
628,exp_acyclic_depvary_step6_batch_yyy03.pl,t4,no,no,yes
630,exp_acyclic_depvary_step6_batch_yyy04.pl,d5,no,no,yes
631,exp_acyclic_depvary_step6_batch_yyy04.pl,q5,no,no,yes
637,exp_acyclic_depvary_step6_batch_yyy04.pl,d4,no,no,yes
641,exp_acyclic_depvary_step6_batch_yyy05.pl,q5,no,no,yes
643,exp_acyclic_depvary_step6_batch_yyy05.pl,z2,no,no,yes
647,exp_acyclic_depvary_step6_batch_yyy05.pl,v4,no,no,yes
650,exp_acyclic_depvary_step6_batch_yyy06.pl,e5,no,no,yes
651,exp_acyclic_depvary_step6_batch_yyy06.pl,w5,no,no,yes
652,exp_acyclic_depvary_step6_batch_yyy06.pl,a5,no,no,yes
653,exp_acyclic_depvary_step6_batch_yyy06.pl,z4,no,no,yes
658,exp_acyclic_depvary_step6_batch_yyy06.pl,s5,no,no,yes
659,exp_acyclic_depvary_step6_batch_yyy06.pl,q5,no,no,yes
661,exp_acyclic_depvary_step6_batch_yyy07.pl,z5,no,no,yes
663,exp_acyclic_depvary_step6_batch_yyy07.pl,q5,no,no,yes
665,exp_acyclic_depvary_step6_batch_yyy07.pl,e4,no,no,yes
669,exp_acyclic_depvary_step6_batch_yyy07.pl,x4,no,no,yes
670,exp_acyclic_depvary_step6_batch_yyy08.pl,r5,no,no,yes
674,exp_acyclic_depvary_step6_batch_yyy08.pl,z3,no,no,yes
680,exp_acyclic_depvary_step6_batch_yyy09.pl,d5,no,no,yes
681,exp_acyclic_depvary_step6_batch_yyy09.pl,t5,no,no,yes
682,exp_acyclic_depvary_step6_batch_yyy09.pl,w5,no,no,yes
683,exp_acyclic_depvary_step6_batch_yyy09.pl,c5,no,no,yes
686,exp_acyclic_depvary_step6_batch_yyy09.pl,v4,no,no,yes
689,exp_acyclic_depvary_step6_batch_yyy09.pl,f5,no,no,yes
690,exp_acyclic_depvary_step6_batch_yyy10.pl,d5,no,no,yes
692,exp_acyclic_depvary_step6_batch_yyy10.pl,t3,no,no,yes
696,exp_acyclic_depvary_step6_batch_yyy10.pl,t4,no,no,yes
699,exp_acyclic_depvary_step6_batch_yyy10.pl,c5,no,no,yes
701,exp_acyclic_depvary_step7_batch_yyy01.pl,p5,no,no,yes
711,exp_acyclic_depvary_step7_batch_yyy02.pl,c5,no,no,yes
718,exp_acyclic_depvary_step7_batch_yyy02.pl,s5,no,no,yes
724,exp_acyclic_depvary_step7_batch_yyy03.pl,q5,no,no,yes
725,exp_acyclic_depvary_step7_batch_yyy03.pl,r5,no,no,yes
726,exp_acyclic_depvary_step7_batch_yyy03.pl,r1,no,no,yes
730,exp_acyclic_depvary_step7_batch_yyy04.pl,u5,no,no,yes
733,exp_acyclic_depvary_step7_batch_yyy04.pl,e5,no,no,yes
739,exp_acyclic_depvary_step7_batch_yyy04.pl,f5,no,no,yes
742,exp_acyclic_depvary_step7_batch_yyy05.pl,u1,no,no,yes
745,exp_acyclic_depvary_step7_batch_yyy05.pl,r5,no,no,yes
746,exp_acyclic_depvary_step7_batch_yyy05.pl,w4,no,no,yes
750,exp_acyclic_depvary_step7_batch_yyy06.pl,y4,no,no,yes
753,exp_acyclic_depvary_step7_batch_yyy06.pl,b5,no,no,yes
759,exp_acyclic_depvary_step7_batch_yyy06.pl,x4,no,no,yes
760,exp_acyclic_depvary_step7_batch_yyy07.pl,t5,no,no,yes
761,exp_acyclic_depvary_step7_batch_yyy07.pl,v2,no,no,yes
763,exp_acyclic_depvary_step7_batch_yyy07.pl,r5,no,no,yes
767,exp_acyclic_depvary_step7_batch_yyy07.pl,y5,no,no,yes
771,exp_acyclic_depvary_step7_batch_yyy08.pl,w5,no,no,yes
772,exp_acyclic_depvary_step7_batch_yyy08.pl,c5,no,no,yes
773,exp_acyclic_depvary_step7_batch_yyy08.pl,r5,no,no,yes
774,exp_acyclic_depvary_step7_batch_yyy08.pl,b5,no,no,yes
777,exp_acyclic_depvary_step7_batch_yyy08.pl,y4,no,no,yes
783,exp_acyclic_depvary_step7_batch_yyy09.pl,s5,no,no,yes
784,exp_acyclic_depvary_step7_batch_yyy09.pl,a5,no,no,yes
787,exp_acyclic_depvary_step7_batch_yyy09.pl,p1,no,no,yes
791,exp_acyclic_depvary_step7_batch_yyy10.pl,s4,no,no,yes
793,exp_acyclic_depvary_step7_batch_yyy10.pl,r5,no,no,yes
794,exp_acyclic_depvary_step7_batch_yyy10.pl,t2,no,no,yes
795,exp_acyclic_depvary_step7_batch_yyy10.pl,r4,no,no,yes
802,exp_acyclic_depvary_step8_batch_yyy01.pl,r5,no,no,yes
803,exp_acyclic_depvary_step8_batch_yyy01.pl,v1,no,no,yes
814,exp_acyclic_depvary_step8_batch_yyy02.pl,w5,no,no,yes
815,exp_acyclic_depvary_step8_batch_yyy02.pl,s5,no,no,yes
823,exp_acyclic_depvary_step8_batch_yyy03.pl,v5,no,no,yes
826,exp_acyclic_depvary_step8_batch_yyy03.pl,w1,no,no,yes
830,exp_acyclic_depvary_step8_batch_yyy04.pl,d5,no,no,yes
831,exp_acyclic_depvary_step8_batch_yyy04.pl,z5,no,no,yes
834,exp_acyclic_depvary_step8_batch_yyy04.pl,v5,no,no,yes
835,exp_acyclic_depvary_step8_batch_yyy04.pl,t2,no,no,yes
836,exp_acyclic_depvary_step8_batch_yyy04.pl,b6,no,no,yes
846,exp_acyclic_depvary_step8_batch_yyy05.pl,b6,no,no,yes
849,exp_acyclic_depvary_step8_batch_yyy05.pl,t5,no,no,yes
852,exp_acyclic_depvary_step8_batch_yyy06.pl,p3,no,no,yes
858,exp_acyclic_depvary_step8_batch_yyy06.pl,x5,no,no,yes
861,exp_acyclic_depvary_step8_batch_yyy07.pl,c6,no,no,yes
864,exp_acyclic_depvary_step8_batch_yyy07.pl,z4,no,no,yes
868,exp_acyclic_depvary_step8_batch_yyy07.pl,r3,no,no,yes
871,exp_acyclic_depvary_step8_batch_yyy08.pl,v1,no,no,yes
876,exp_acyclic_depvary_step8_batch_yyy08.pl,s4,no,no,yes
882,exp_acyclic_depvary_step8_batch_yyy09.pl,y2,no,no,yes
891,exp_acyclic_depvary_step8_batch_yyy10.pl,x3,no,no,yes
893,exp_acyclic_depvary_step8_batch_yyy10.pl,s5,no,no,yes
894,exp_acyclic_depvary_step8_batch_yyy10.pl,f5,no,no,yes
898,exp_acyclic_depvary_step8_batch_yyy10.pl,t5,no,no,yes
900,exp_acyclic_depvary_step9_batch_yyy01.pl,a6,no,no,yes
902,exp_acyclic_depvary_step9_batch_yyy01.pl,v5,no,no,yes
916,exp_acyclic_depvary_step9_batch_yyy02.pl,w2,no,no,yes
922,exp_acyclic_depvary_step9_batch_yyy03.pl,q5,no,no,yes
924,exp_acyclic_depvary_step9_batch_yyy03.pl,z4,no,no,yes
928,exp_acyclic_depvary_step9_batch_yyy03.pl,s4,no,no,yes
930,exp_acyclic_depvary_step9_batch_yyy04.pl,a6,no,no,yes
931,exp_acyclic_depvary_step9_batch_yyy04.pl,v2,no,no,yes
935,exp_acyclic_depvary_step9_batch_yyy04.pl,v4,no,no,yes
936,exp_acyclic_depvary_step9_batch_yyy04.pl,c6,no,no,yes
942,exp_acyclic_depvary_step9_batch_yyy05.pl,w5,no,no,yes
951,exp_acyclic_depvary_step9_batch_yyy06.pl,q5,no,no,yes
961,exp_acyclic_depvary_step9_batch_yyy07.pl,v2,no,no,yes
965,exp_acyclic_depvary_step9_batch_yyy07.pl,t2,no,no,yes
968,exp_acyclic_depvary_step9_batch_yyy07.pl,a6,no,no,yes
969,exp_acyclic_depvary_step9_batch_yyy07.pl,y4,no,no,yes
971,exp_acyclic_depvary_step9_batch_yyy08.pl,t5,no,no,yes
974,exp_acyclic_depvary_step9_batch_yyy08.pl,y3,no,no,yes
976,exp_acyclic_depvary_step9_batch_yyy08.pl,q3,no,no,yes
983,exp_acyclic_depvary_step9_batch_yyy09.pl,a6,no,no,yes
989,exp_acyclic_depvary_step9_batch_yyy09.pl,z3,no,no,yes
992,exp_acyclic_depvary_step9_batch_yyy10.pl,w5,no,no,yes
993,exp_acyclic_depvary_step9_batch_yyy10.pl,c6,no,no,yes
1000,exp_acyclic_indvary1_step1_batch_yyy01.pl,u1,no,no,yes
1001,exp_acyclic_indvary1_step1_batch_yyy01.pl,v5,no,no,yes
1002,exp_acyclic_indvary1_step1_batch_yyy01.pl,a5,no,no,yes
1003,exp_acyclic_indvary1_step1_batch_yyy01.pl,y3,no,no,yes
1004,exp_acyclic_indvary1_step1_batch_yyy01.pl,w1,no,no,yes
1005,exp_acyclic_indvary1_step1_batch_yyy01.pl,r4,no,no,yes
1007,exp_acyclic_indvary1_step1_batch_yyy01.pl,y5,no,no,yes
1009,exp_acyclic_indvary1_step1_batch_yyy01.pl,t4,no,no,yes
1013,exp_acyclic_indvary1_step1_batch_yyy02.pl,p5,no,no,yes
1014,exp_acyclic_indvary1_step1_batch_yyy02.pl,b5,no,no,yes
1017,exp_acyclic_indvary1_step1_batch_yyy02.pl,c5,no,no,yes
1021,exp_acyclic_indvary1_step1_batch_yyy03.pl,y4,no,no,yes
1022,exp_acyclic_indvary1_step1_batch_yyy03.pl,z5,no,no,yes
1023,exp_acyclic_indvary1_step1_batch_yyy03.pl,e5,no,no,yes
1024,exp_acyclic_indvary1_step1_batch_yyy03.pl,z4,no,no,yes
1025,exp_acyclic_indvary1_step1_batch_yyy03.pl,v4,no,no,yes
1028,exp_acyclic_indvary1_step1_batch_yyy03.pl,v3,no,no,yes
1031,exp_acyclic_indvary1_step1_batch_yyy04.pl,u4,no,no,yes
1032,exp_acyclic_indvary1_step1_batch_yyy04.pl,s2,no,no,yes
1033,exp_acyclic_indvary1_step1_batch_yyy04.pl,v1,no,no,yes
1034,exp_acyclic_indvary1_step1_batch_yyy04.pl,r4,no,no,yes
1036,exp_acyclic_indvary1_step1_batch_yyy04.pl,z3,no,no,yes
1037,exp_acyclic_indvary1_step1_batch_yyy04.pl,x4,no,no,yes
1039,exp_acyclic_indvary1_step1_batch_yyy04.pl,t2,no,no,yes
1041,exp_acyclic_indvary1_step1_batch_yyy05.pl,x2,no,no,yes
1042,exp_acyclic_indvary1_step1_batch_yyy05.pl,r5,no,no,yes
1043,exp_acyclic_indvary1_step1_batch_yyy05.pl,f3,no,no,yes
1046,exp_acyclic_indvary1_step1_batch_yyy05.pl,t4,no,no,yes
1047,exp_acyclic_indvary1_step1_batch_yyy05.pl,c4,no,no,yes
1048,exp_acyclic_indvary1_step1_batch_yyy05.pl,t2,no,no,yes
1049,exp_acyclic_indvary1_step1_batch_yyy05.pl,z2,no,no,yes
1050,exp_acyclic_indvary1_step1_batch_yyy06.pl,t4,no,no,yes
1051,exp_acyclic_indvary1_step1_batch_yyy06.pl,p4,no,no,yes
1052,exp_acyclic_indvary1_step1_batch_yyy06.pl,u1,no,no,yes
1053,exp_acyclic_indvary1_step1_batch_yyy06.pl,t3,no,no,yes
1054,exp_acyclic_indvary1_step1_batch_yyy06.pl,q4,no,no,yes
1055,exp_acyclic_indvary1_step1_batch_yyy06.pl,r3,no,no,yes
1056,exp_acyclic_indvary1_step1_batch_yyy06.pl,z1,no,no,yes
1058,exp_acyclic_indvary1_step1_batch_yyy06.pl,u3,no,no,yes
1059,exp_acyclic_indvary1_step1_batch_yyy06.pl,r4,no,no,yes
1060,exp_acyclic_indvary1_step1_batch_yyy07.pl,w2,no,no,yes
1061,exp_acyclic_indvary1_step1_batch_yyy07.pl,u4,no,no,yes
1063,exp_acyclic_indvary1_step1_batch_yyy07.pl,z4,no,no,yes
1064,exp_acyclic_indvary1_step1_batch_yyy07.pl,f3,no,no,yes
1065,exp_acyclic_indvary1_step1_batch_yyy07.pl,e3,no,no,yes
1066,exp_acyclic_indvary1_step1_batch_yyy07.pl,y1,no,no,yes
1067,exp_acyclic_indvary1_step1_batch_yyy07.pl,w3,no,no,yes
1070,exp_acyclic_indvary1_step1_batch_yyy08.pl,y4,no,no,yes
1071,exp_acyclic_indvary1_step1_batch_yyy08.pl,z5,no,no,yes
1072,exp_acyclic_indvary1_step1_batch_yyy08.pl,w5,no,no,yes
1073,exp_acyclic_indvary1_step1_batch_yyy08.pl,f5,no,no,yes
1074,exp_acyclic_indvary1_step1_batch_yyy08.pl,z4,no,no,yes
1075,exp_acyclic_indvary1_step1_batch_yyy08.pl,x5,no,no,yes
1076,exp_acyclic_indvary1_step1_batch_yyy08.pl,f4,no,no,yes
1077,exp_acyclic_indvary1_step1_batch_yyy08.pl,y5,no,no,yes
1078,exp_acyclic_indvary1_step1_batch_yyy08.pl,s2,no,no,yes
1080,exp_acyclic_indvary1_step1_batch_yyy09.pl,s3,no,no,yes
1081,exp_acyclic_indvary1_step1_batch_yyy09.pl,z5,no,no,yes
1082,exp_acyclic_indvary1_step1_batch_yyy09.pl,s5,no,no,yes
1083,exp_acyclic_indvary1_step1_batch_yyy09.pl,x2,no,no,yes
1084,exp_acyclic_indvary1_step1_batch_yyy09.pl,e4,no,no,yes
1085,exp_acyclic_indvary1_step1_batch_yyy09.pl,u2,no,no,yes
1088,exp_acyclic_indvary1_step1_batch_yyy09.pl,s2,no,no,yes
1089,exp_acyclic_indvary1_step1_batch_yyy09.pl,z1,no,no,yes
1090,exp_acyclic_indvary1_step1_batch_yyy10.pl,d5,no,no,yes
1091,exp_acyclic_indvary1_step1_batch_yyy10.pl,v2,no,no,yes
1092,exp_acyclic_indvary1_step1_batch_yyy10.pl,p5,no,no,yes
1093,exp_acyclic_indvary1_step1_batch_yyy10.pl,v5,no,no,yes
1094,exp_acyclic_indvary1_step1_batch_yyy10.pl,a4,no,no,yes
1095,exp_acyclic_indvary1_step1_batch_yyy10.pl,p3,no,no,yes
1097,exp_acyclic_indvary1_step1_batch_yyy10.pl,u2,no,no,yes
1098,exp_acyclic_indvary1_step1_batch_yyy10.pl,b6,no,no,yes
1100,exp_acyclic_indvary1_step2_batch_yyy01.pl,d5,no,no,yes
1101,exp_acyclic_indvary1_step2_batch_yyy01.pl,z5,no,no,yes
1102,exp_acyclic_indvary1_step2_batch_yyy01.pl,p4,no,no,yes
1103,exp_acyclic_indvary1_step2_batch_yyy01.pl,z4,no,no,yes
1104,exp_acyclic_indvary1_step2_batch_yyy01.pl,u3,no,no,yes
1107,exp_acyclic_indvary1_step2_batch_yyy01.pl,v3,no,no,yes
1109,exp_acyclic_indvary1_step2_batch_yyy01.pl,u2,no,no,yes
1110,exp_acyclic_indvary1_step2_batch_yyy02.pl,w2,no,no,yes
1111,exp_acyclic_indvary1_step2_batch_yyy02.pl,a5,no,no,yes
1112,exp_acyclic_indvary1_step2_batch_yyy02.pl,y3,no,no,yes
1113,exp_acyclic_indvary1_step2_batch_yyy02.pl,w4,no,no,yes
1116,exp_acyclic_indvary1_step2_batch_yyy02.pl,x5,no,no,yes
1117,exp_acyclic_indvary1_step2_batch_yyy02.pl,t2,no,no,yes
1118,exp_acyclic_indvary1_step2_batch_yyy02.pl,u3,no,no,yes
1119,exp_acyclic_indvary1_step2_batch_yyy02.pl,e3,no,no,yes
1120,exp_acyclic_indvary1_step2_batch_yyy03.pl,v2,no,no,yes
1121,exp_acyclic_indvary1_step2_batch_yyy03.pl,c5,no,no,yes
1122,exp_acyclic_indvary1_step2_batch_yyy03.pl,b5,no,no,yes
1123,exp_acyclic_indvary1_step2_batch_yyy03.pl,v4,no,no,yes
1126,exp_acyclic_indvary1_step2_batch_yyy03.pl,y5,no,no,yes
1127,exp_acyclic_indvary1_step2_batch_yyy03.pl,t4,no,no,yes
1128,exp_acyclic_indvary1_step2_batch_yyy03.pl,t5,no,no,yes
1129,exp_acyclic_indvary1_step2_batch_yyy03.pl,s3,no,no,yes
1130,exp_acyclic_indvary1_step2_batch_yyy04.pl,u5,no,no,yes
1131,exp_acyclic_indvary1_step2_batch_yyy04.pl,s3,no,no,yes
1133,exp_acyclic_indvary1_step2_batch_yyy04.pl,d3,no,no,yes
1134,exp_acyclic_indvary1_step2_batch_yyy04.pl,w5,no,no,yes
1135,exp_acyclic_indvary1_step2_batch_yyy04.pl,c5,no,no,yes
1136,exp_acyclic_indvary1_step2_batch_yyy04.pl,v4,no,no,yes
1140,exp_acyclic_indvary1_step2_batch_yyy05.pl,p5,no,no,yes
1141,exp_acyclic_indvary1_step2_batch_yyy05.pl,w2,no,no,yes
1142,exp_acyclic_indvary1_step2_batch_yyy05.pl,s5,no,no,yes
1144,exp_acyclic_indvary1_step2_batch_yyy05.pl,v3,no,no,yes
1145,exp_acyclic_indvary1_step2_batch_yyy05.pl,u2,no,no,yes
1146,exp_acyclic_indvary1_step2_batch_yyy05.pl,u5,no,no,yes
1147,exp_acyclic_indvary1_step2_batch_yyy05.pl,d5,no,no,yes
1148,exp_acyclic_indvary1_step2_batch_yyy05.pl,a4,no,no,yes
1149,exp_acyclic_indvary1_step2_batch_yyy05.pl,f5,no,no,yes
1150,exp_acyclic_indvary1_step2_batch_yyy06.pl,q4,no,no,yes
1151,exp_acyclic_indvary1_step2_batch_yyy06.pl,z4,no,no,yes
1153,exp_acyclic_indvary1_step2_batch_yyy06.pl,x5,no,no,yes
1155,exp_acyclic_indvary1_step2_batch_yyy06.pl,v3,no,no,yes
1156,exp_acyclic_indvary1_step2_batch_yyy06.pl,w3,no,no,yes
1158,exp_acyclic_indvary1_step2_batch_yyy06.pl,w2,no,no,yes
1159,exp_acyclic_indvary1_step2_batch_yyy06.pl,e5,no,no,yes
1160,exp_acyclic_indvary1_step2_batch_yyy07.pl,a6,no,no,yes
1161,exp_acyclic_indvary1_step2_batch_yyy07.pl,e5,no,no,yes
1162,exp_acyclic_indvary1_step2_batch_yyy07.pl,d3,no,no,yes
1163,exp_acyclic_indvary1_step2_batch_yyy07.pl,q5,no,no,yes
1167,exp_acyclic_indvary1_step2_batch_yyy07.pl,s3,no,no,yes
1169,exp_acyclic_indvary1_step2_batch_yyy07.pl,x4,no,no,yes
1170,exp_acyclic_indvary1_step2_batch_yyy08.pl,d5,no,no,yes
1171,exp_acyclic_indvary1_step2_batch_yyy08.pl,s3,no,no,yes
1175,exp_acyclic_indvary1_step2_batch_yyy08.pl,b6,no,no,yes
1177,exp_acyclic_indvary1_step2_batch_yyy08.pl,y5,no,no,yes
1178,exp_acyclic_indvary1_step2_batch_yyy08.pl,x5,no,no,yes
1179,exp_acyclic_indvary1_step2_batch_yyy08.pl,z2,no,no,yes
1180,exp_acyclic_indvary1_step2_batch_yyy09.pl,a6,no,no,yes
1181,exp_acyclic_indvary1_step2_batch_yyy09.pl,p4,no,no,yes
1184,exp_acyclic_indvary1_step2_batch_yyy09.pl,a4,no,no,yes
1188,exp_acyclic_indvary1_step2_batch_yyy09.pl,t2,no,no,yes
1189,exp_acyclic_indvary1_step2_batch_yyy09.pl,c6,no,no,yes
1190,exp_acyclic_indvary1_step2_batch_yyy10.pl,u5,no,no,yes
1191,exp_acyclic_indvary1_step2_batch_yyy10.pl,e5,no,no,yes
1193,exp_acyclic_indvary1_step2_batch_yyy10.pl,x5,no,no,yes
1196,exp_acyclic_indvary1_step2_batch_yyy10.pl,v3,no,no,yes
1198,exp_acyclic_indvary1_step2_batch_yyy10.pl,v5,no,no,yes
1199,exp_acyclic_indvary1_step2_batch_yyy10.pl,w5,no,no,yes
1200,exp_acyclic_indvary1_step3_batch_yyy01.pl,p5,no,no,yes
1201,exp_acyclic_indvary1_step3_batch_yyy01.pl,w5,no,no,yes
1202,exp_acyclic_indvary1_step3_batch_yyy01.pl,q5,no,no,yes
1203,exp_acyclic_indvary1_step3_batch_yyy01.pl,v1,no,no,yes
1205,exp_acyclic_indvary1_step3_batch_yyy01.pl,v3,no,no,yes
1206,exp_acyclic_indvary1_step3_batch_yyy01.pl,a6,no,no,yes
1207,exp_acyclic_indvary1_step3_batch_yyy01.pl,y4,no,no,yes
1210,exp_acyclic_indvary1_step3_batch_yyy02.pl,t3,no,no,yes
1211,exp_acyclic_indvary1_step3_batch_yyy02.pl,f3,no,no,yes
1212,exp_acyclic_indvary1_step3_batch_yyy02.pl,e3,no,no,yes
1220,exp_acyclic_indvary1_step3_batch_yyy03.pl,y4,no,no,yes
1221,exp_acyclic_indvary1_step3_batch_yyy03.pl,c6,no,no,yes
1223,exp_acyclic_indvary1_step3_batch_yyy03.pl,w3,no,no,yes
1224,exp_acyclic_indvary1_step3_batch_yyy03.pl,t4,no,no,yes
1225,exp_acyclic_indvary1_step3_batch_yyy03.pl,t5,no,no,yes
1226,exp_acyclic_indvary1_step3_batch_yyy03.pl,s5,no,no,yes
1227,exp_acyclic_indvary1_step3_batch_yyy03.pl,q5,no,no,yes
1228,exp_acyclic_indvary1_step3_batch_yyy03.pl,a4,no,no,yes
1230,exp_acyclic_indvary1_step3_batch_yyy04.pl,t4,no,no,yes
1231,exp_acyclic_indvary1_step3_batch_yyy04.pl,p5,no,no,yes
1232,exp_acyclic_indvary1_step3_batch_yyy04.pl,t3,no,no,yes
1234,exp_acyclic_indvary1_step3_batch_yyy04.pl,q4,no,no,yes
1235,exp_acyclic_indvary1_step3_batch_yyy04.pl,z3,no,no,yes
1236,exp_acyclic_indvary1_step3_batch_yyy04.pl,d3,no,no,yes
1237,exp_acyclic_indvary1_step3_batch_yyy04.pl,u4,no,no,yes
1238,exp_acyclic_indvary1_step3_batch_yyy04.pl,v4,no,no,yes
1239,exp_acyclic_indvary1_step3_batch_yyy04.pl,e3,no,no,yes
1240,exp_acyclic_indvary1_step3_batch_yyy05.pl,u5,no,no,yes
1241,exp_acyclic_indvary1_step3_batch_yyy05.pl,t4,no,no,yes
1243,exp_acyclic_indvary1_step3_batch_yyy05.pl,d4,no,no,yes
1244,exp_acyclic_indvary1_step3_batch_yyy05.pl,u4,no,no,yes
1245,exp_acyclic_indvary1_step3_batch_yyy05.pl,v5,no,no,yes
1246,exp_acyclic_indvary1_step3_batch_yyy05.pl,q4,no,no,yes
1248,exp_acyclic_indvary1_step3_batch_yyy05.pl,y5,no,no,yes
1251,exp_acyclic_indvary1_step3_batch_yyy06.pl,e5,no,no,yes
1252,exp_acyclic_indvary1_step3_batch_yyy06.pl,s5,no,no,yes
1254,exp_acyclic_indvary1_step3_batch_yyy06.pl,f3,no,no,yes
1255,exp_acyclic_indvary1_step3_batch_yyy06.pl,r4,no,no,yes
1256,exp_acyclic_indvary1_step3_batch_yyy06.pl,z3,no,no,yes
1257,exp_acyclic_indvary1_step3_batch_yyy06.pl,r2,no,no,yes
1258,exp_acyclic_indvary1_step3_batch_yyy06.pl,x4,no,no,yes
1260,exp_acyclic_indvary1_step3_batch_yyy07.pl,c4,no,no,yes
1261,exp_acyclic_indvary1_step3_batch_yyy07.pl,u4,no,no,yes
1262,exp_acyclic_indvary1_step3_batch_yyy07.pl,e4,no,no,yes
1263,exp_acyclic_indvary1_step3_batch_yyy07.pl,r4,no,no,yes
1265,exp_acyclic_indvary1_step3_batch_yyy07.pl,f4,no,no,yes
1269,exp_acyclic_indvary1_step3_batch_yyy07.pl,a5,no,no,yes
1271,exp_acyclic_indvary1_step3_batch_yyy08.pl,q4,no,no,yes
1272,exp_acyclic_indvary1_step3_batch_yyy08.pl,e4,no,no,yes
1273,exp_acyclic_indvary1_step3_batch_yyy08.pl,w1,no,no,yes
1274,exp_acyclic_indvary1_step3_batch_yyy08.pl,v4,no,no,yes
1276,exp_acyclic_indvary1_step3_batch_yyy08.pl,b4,no,no,yes
1277,exp_acyclic_indvary1_step3_batch_yyy08.pl,q5,no,no,yes
1281,exp_acyclic_indvary1_step3_batch_yyy09.pl,d4,no,no,yes
1283,exp_acyclic_indvary1_step3_batch_yyy09.pl,t3,no,no,yes
1284,exp_acyclic_indvary1_step3_batch_yyy09.pl,q4,no,no,yes
1286,exp_acyclic_indvary1_step3_batch_yyy09.pl,q1,no,no,yes
1289,exp_acyclic_indvary1_step3_batch_yyy09.pl,c6,no,no,yes
1291,exp_acyclic_indvary1_step3_batch_yyy10.pl,w5,no,no,yes
1293,exp_acyclic_indvary1_step3_batch_yyy10.pl,a4,no,no,yes
1295,exp_acyclic_indvary1_step3_batch_yyy10.pl,b6,no,no,yes
1298,exp_acyclic_indvary1_step3_batch_yyy10.pl,t5,no,no,yes
1299,exp_acyclic_indvary1_step3_batch_yyy10.pl,s3,no,no,yes
1301,exp_acyclic_indvary1_step4_batch_yyy01.pl,a5,no,no,yes
1302,exp_acyclic_indvary1_step4_batch_yyy01.pl,e4,no,no,yes
1303,exp_acyclic_indvary1_step4_batch_yyy01.pl,v4,no,no,yes
1306,exp_acyclic_indvary1_step4_batch_yyy01.pl,s5,no,no,yes
1307,exp_acyclic_indvary1_step4_batch_yyy01.pl,q5,no,no,yes
1309,exp_acyclic_indvary1_step4_batch_yyy01.pl,x1,no,no,yes
1312,exp_acyclic_indvary1_step4_batch_yyy02.pl,w4,no,no,yes
1314,exp_acyclic_indvary1_step4_batch_yyy02.pl,x1,no,no,yes
1319,exp_acyclic_indvary1_step4_batch_yyy02.pl,y4,no,no,yes
1320,exp_acyclic_indvary1_step4_batch_yyy03.pl,u5,no,no,yes
1322,exp_acyclic_indvary1_step4_batch_yyy03.pl,z4,no,no,yes
1323,exp_acyclic_indvary1_step4_batch_yyy03.pl,y2,no,no,yes
1325,exp_acyclic_indvary1_step4_batch_yyy03.pl,v3,no,no,yes
1326,exp_acyclic_indvary1_step4_batch_yyy03.pl,t4,no,no,yes
1327,exp_acyclic_indvary1_step4_batch_yyy03.pl,c4,no,no,yes
1328,exp_acyclic_indvary1_step4_batch_yyy03.pl,p5,no,no,yes
1330,exp_acyclic_indvary1_step4_batch_yyy04.pl,a6,no,no,yes
1331,exp_acyclic_indvary1_step4_batch_yyy04.pl,z5,no,no,yes
1338,exp_acyclic_indvary1_step4_batch_yyy04.pl,e3,no,no,yes
1339,exp_acyclic_indvary1_step4_batch_yyy04.pl,r4,no,no,yes
1340,exp_acyclic_indvary1_step4_batch_yyy05.pl,v2,no,no,yes
1341,exp_acyclic_indvary1_step4_batch_yyy05.pl,w5,no,no,yes
1342,exp_acyclic_indvary1_step4_batch_yyy05.pl,b4,no,no,yes
1343,exp_acyclic_indvary1_step4_batch_yyy05.pl,c5,no,no,yes
1346,exp_acyclic_indvary1_step4_batch_yyy05.pl,w4,no,no,yes
1347,exp_acyclic_indvary1_step4_batch_yyy05.pl,v4,no,no,yes
1350,exp_acyclic_indvary1_step4_batch_yyy06.pl,a6,no,no,yes
1351,exp_acyclic_indvary1_step4_batch_yyy06.pl,p5,no,no,yes
1352,exp_acyclic_indvary1_step4_batch_yyy06.pl,d3,no,no,yes
1353,exp_acyclic_indvary1_step4_batch_yyy06.pl,t3,no,no,yes
1354,exp_acyclic_indvary1_step4_batch_yyy06.pl,a4,no,no,yes
1357,exp_acyclic_indvary1_step4_batch_yyy06.pl,p1,no,no,yes
1358,exp_acyclic_indvary1_step4_batch_yyy06.pl,b6,no,no,yes
1361,exp_acyclic_indvary1_step4_batch_yyy07.pl,w2,no,no,yes
1362,exp_acyclic_indvary1_step4_batch_yyy07.pl,d3,no,no,yes
1363,exp_acyclic_indvary1_step4_batch_yyy07.pl,b4,no,no,yes
1364,exp_acyclic_indvary1_step4_batch_yyy07.pl,z1,no,no,yes
1367,exp_acyclic_indvary1_step4_batch_yyy07.pl,y1,no,no,yes
1370,exp_acyclic_indvary1_step4_batch_yyy08.pl,u5,no,no,yes
1371,exp_acyclic_indvary1_step4_batch_yyy08.pl,v2,no,no,yes
1373,exp_acyclic_indvary1_step4_batch_yyy08.pl,f3,no,no,yes
1374,exp_acyclic_indvary1_step4_batch_yyy08.pl,b6,no,no,yes
